,A4:BD:C4:2E:D7:70 (Dignajas Rozes),A4:BD:C4:2E:D7:74 (Dignajas Rozes 5G),6A:51:48:7C:54:95 (RosaMaria \xF0\x9F\x92\x95),9A:62:AB:67:28:4B (PhPhPhone),4C:75:25:CD:DD:E9 (M5Stick),94:B9:7E:A9:10:15 (M5Atom),room_index,measurement_index,batch_index,x,y,18:4A:6F:54:B2:82 (ALHN-8A10),84:3E:92:6E:08:58 (OPTIC0852),90:16:BA:F8:CA:B4 (OPTICCAAC),90:16:BA:F8:CA:B8 (OPTICCAAC-5G),90:16:BA:F8:C7:DC (TheForceStrong),84:3E:92:6E:08:5C (OPTIC0852-5G),06:D6:AA:E7:35:25 (AndroidAP3525),B4:E8:42:9A:0E:5A (LEDnet00339A0E5A),F0:68:65:36:11:F9 (ALHN-442D),DC:2C:6E:F6:6F:A2 (LMT-2GHz-6F9D),90:16:BA:F8:C7:D8 (TheForceWeak),84:3E:92:6E:29:5C (Apollo Creed),10:27:F5:3F:31:2B (Ziepis),54:37:BB:B1:71:59 (Diagon Alleys),84:3E:92:6E:29:60 (OPTIC2953-5G),5C:1A:6F:EC:B0:21 (ALHN-A333),1C:43:63:6A:56:F4 (OPTIC56EC),A2:B3:8D:32:AC:0D (HUAWEI_B535_AC32),A2:B3:8D:32:AC:11 (HUAWEI_B535_AC32_5G),8C:DE:F9:0B:E5:89 (Dignajas 12),A2:B3:8D:32:AC:09 (HUAWEI_B535_AC32),F8:0C:58:10:DC:39 (ALHN-C1EF),F0:2F:74:B7:02:00 (Swamp),D4:1A:D1:3E:C6:71 (Baltcom_C671),B4:26:5D:A5:20:A9 (ALHN-76BA),94:00:B0:1D:01:80 (EDGE-h5fG),FA:0C:58:40:DC:3D (),F0:2F:74:B7:02:04 (Swamp),08:55:31:A1:C2:10 (LMT-C20B),28:68:D2:80:AB:C4 (EDGE-q8Ef),5C:1A:6F:EC:B9:8D (ALHN-A45E),5C:1A:6F:EC:C3:7D (ALHN-A532),E4:C3:2A:90:85:DB (House of Cats 2.4 GHz),6C:16:32:B4:45:48 (OPTIC4542),EA:C3:2A:86:C7:D1 (),14:CB:19:E5:58:9C (DIRECT-9B-HP DeskJet 2700 series),E4:C3:2A:86:C7:D1 (TP-Link_C7D1),D4:62:EA:C8:19:BE (RUTTE),10:27:F5:3F:31:2A (Ziepis5G),D4:62:EA:C8:19:C2 (),A4:BD:C4:2F:06:44 (OPTIC063B),88:40:33:7E:27:6C (OPTICCAAC),5C:1A:6F:46:CA:67 (ALHN-D988),68:3A:48:34:82:10 (MTK_SOFT_AP),A8:AD:3D:D3:80:20 (ALHN-8616),68:3A:48:34:82:10 ([washer] Samsung),C4:44:7D:70:58:04 (OPTIC57FE),E2:36:B3:04:C2:89 (smartDongle-F9F8),FA:0C:58:40:DC:39 (),1A:30:14:7A:2C:08 (RosaMaria \xF0\x9F\x92\x95),64:D1:54:87:3F:E6 (MikroTik-873FE6),D4:1A:D1:3E:C6:72 (Baltcom_C671),5C:64:7A:47:46:58 (ALHN-BBED),1C:43:63:6A:56:F8 (OPTIC56EC-5G),FA:0D:AC:EC:1E:E0 (DIRECT-E0-HP Laser 137fnw),88:40:33:7E:27:70 (OPTICCAAC-5G),00:5F:67:46:A6:24 (Dignajas 3B-15),04:D3:B5:6A:88:C7 (HUAWEI-B535-88C7),04:D3:B5:6A:88:CC (HUAWEI-B535-88C7_5G),F0:68:65:36:11:FD (ALHN-442D-5),C4:EA:1D:B7:5A:F1 (TNCAPB75AF1)
1688,-66,-72,-24,-52,-66,-64,2,16,39,52,55,-65.0,-70.0,-80,-72,-84,-80,-78.0,,-85.0,,-79.0,-86.0,-85.0,-85.0,,,,,,,,,-84.0,,,,,,,,,,,,,,,,,,,,-87.0,,,,,,,,,,,,,,,,,,
1689,-66,-72,-24,-52,-66,-64,2,16,40,52,55,-65.0,-70.0,-80,-72,-84,-80,-78.0,,-85.0,,-79.0,-86.0,-85.0,-85.0,,,,,,,,,-84.0,,,,,,,,,,,,,,,,,,,,-87.0,,,,,,,,,,,,,,,,,,
1690,-66,-72,-24,-52,-66,-64,2,16,41,52,55,-65.0,-70.0,-80,-72,-84,-80,-78.0,,-85.0,,-79.0,-86.0,-85.0,-85.0,,,,,,,,,-84.0,,,,,,,,,,,,,,,,,,,,-87.0,,,,,,,,,,,,,,,,,,
1691,-66,-72,-24,-52,-66,-64,2,16,42,52,55,-65.0,-70.0,-80,-72,-84,-80,-78.0,,-85.0,,-79.0,-86.0,-85.0,-85.0,,,,,,,,,-84.0,,,,,,,,,,,,,,,,,,,,-87.0,,,,,,,,,,,,,,,,,,
1692,-66,-72,-24,-52,-66,-64,2,16,43,52,55,-65.0,-70.0,-80,-72,-84,-80,-78.0,,-85.0,,-79.0,-86.0,-85.0,-85.0,,,,,,,,,-84.0,,,,,,,,,,,,,,,,,,,,-87.0,,,,,,,,,,,,,,,,,,
1693,-66,-72,-24,-52,-66,-64,2,16,44,52,55,-65.0,-70.0,-80,-72,-84,-80,-78.0,,-85.0,,-79.0,-86.0,-85.0,-85.0,,,,,,,,,-84.0,,,,,,,,,,,,,,,,,,,,-87.0,,,,,,,,,,,,,,,,,,
1694,-66,-72,-24,-52,-66,-64,2,16,45,52,55,-65.0,-70.0,-80,-72,-84,-80,-78.0,,-85.0,,-79.0,-86.0,,-85.0,,,,,,,,,-84.0,,,,,,,,,,,,,,,,,,,,-87.0,,,,,,,,,,,,,,,,,,
1695,-66,-72,-24,-52,-66,-64,2,16,46,52,55,-65.0,-70.0,-80,-72,-84,-80,-78.0,,-85.0,,-79.0,-86.0,,-85.0,,,,,,,,,-84.0,,,,,,,,,,,,,,,,,,,,-87.0,,,,,,,,,,,,,,,,,,
1696,-66,-72,-24,-52,-66,-64,2,16,47,52,55,-65.0,-70.0,-80,-72,-84,-80,-78.0,,-85.0,,-79.0,-86.0,,-85.0,,,,,,,,,-84.0,,,,,,,,,,,,,,,,,,,,-87.0,,,,,,,,,,,,,,,,,,
1697,-66,-72,-24,-52,-66,-64,2,16,48,52,55,-65.0,-70.0,-80,-72,-84,-80,-78.0,,-85.0,,-79.0,-86.0,,-85.0,,,,,,,,,-84.0,,,,,,,,,,,,,,,,,,,,-87.0,,,,,,,,,,,,,,,,,,
1698,-66,-72,-24,-52,-66,-64,2,16,49,52,55,-65.0,-70.0,-80,-72,-84,-80,-78.0,,-85.0,,-79.0,-86.0,,-85.0,,,,,,,,,-84.0,,,,,,,,,,,,,,,,,,,,-87.0,,,,,,,,,,,,,,,,,,
1699,-66,-72,-24,-52,-66,-64,2,16,50,52,55,-65.0,-70.0,-80,-72,-84,-80,-78.0,,-85.0,,-79.0,-86.0,,-85.0,,,,,,,,,-84.0,,,,,,,,,,,,,,,,,,,,-87.0,,,,,,,,,,,,,,,,,,
1700,-64,-69,-38,-52,-76,-81,2,17,1,156,55,-74.0,-72.0,-81,-78,-84,-87,-82.0,-85.0,-82.0,-88.0,-73.0,-78.0,,-85.0,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,
1701,-71,-70,-32,-57,-77,-69,2,17,2,156,55,-70.0,-72.0,-82,-80,-84,-85,-82.0,-85.0,-82.0,-88.0,-79.0,-84.0,,-85.0,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,
1702,-71,-70,-32,-57,-77,-69,2,17,3,156,55,-70.0,-72.0,-82,-80,-84,-85,-82.0,-85.0,-82.0,-88.0,-79.0,-84.0,,-85.0,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,
1703,-71,-70,-32,-57,-77,-69,2,17,4,156,55,-70.0,-72.0,-82,-80,-84,-85,-82.0,-85.0,-82.0,-88.0,-79.0,-84.0,,-85.0,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,
1704,-71,-70,-32,-57,-77,-69,2,17,5,156,55,-70.0,-72.0,-82,-80,-84,-85,-82.0,-85.0,-82.0,-88.0,-79.0,-84.0,,-85.0,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,
1705,-71,-70,-32,-57,-77,-69,2,17,6,156,55,-70.0,-72.0,-82,-80,-84,-85,-82.0,-85.0,-82.0,-88.0,-79.0,-84.0,,-85.0,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,
1706,-71,-70,-32,-57,-77,-69,2,17,7,156,55,-70.0,-72.0,-82,-80,-84,-85,-82.0,-85.0,-82.0,-88.0,-79.0,-84.0,,-85.0,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,
1707,-71,-70,-32,-57,-77,-69,2,17,8,156,55,-70.0,-72.0,-82,-80,-84,-85,-82.0,-85.0,-82.0,-88.0,-79.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,
1708,-71,-70,-32,-57,-77,-69,2,17,9,156,55,-70.0,-72.0,-82,-80,-84,-85,-82.0,-85.0,-82.0,-88.0,-79.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,
1709,-71,-70,-32,-57,-77,-69,2,17,10,156,55,-70.0,-72.0,-82,-80,-84,-85,-82.0,-85.0,-82.0,-88.0,-79.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,
1710,-71,-70,-32,-57,-77,-69,2,17,11,156,55,-70.0,-72.0,-82,-80,-84,-85,-82.0,-85.0,-82.0,-88.0,-79.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,
1711,-64,-66,-39,-49,-82,-80,2,17,12,156,55,-70.0,-79.0,-81,-80,-84,-83,-86.0,-85.0,-82.0,-88.0,-79.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,-88.0,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1712,-64,-66,-39,-49,-82,-80,2,17,13,156,55,-70.0,-79.0,-81,-80,-84,-83,-86.0,-85.0,-82.0,-88.0,-79.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,-88.0,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1713,-64,-66,-39,-49,-82,-80,2,17,14,156,55,-70.0,-79.0,-81,-80,-84,-83,-86.0,-85.0,-82.0,-88.0,-79.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,-88.0,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1714,-66,-71,-35,-62,-75,-70,2,17,15,156,55,-70.0,-80.0,-80,-83,-86,-84,-86.0,-85.0,-82.0,-88.0,-82.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,-88.0,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1715,-66,-71,-35,-62,-75,-70,2,17,16,156,55,-70.0,-80.0,-80,-83,-86,-84,-86.0,-85.0,-82.0,-88.0,-82.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,-88.0,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1716,-66,-71,-35,-62,-75,-70,2,17,17,156,55,-70.0,-80.0,-80,-83,-86,-84,-86.0,-85.0,-82.0,-88.0,-82.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,-88.0,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1717,-66,-71,-35,-62,-75,-70,2,17,18,156,55,-70.0,-80.0,-80,-83,-86,-84,-86.0,-85.0,-82.0,-88.0,-82.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,-88.0,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1718,-66,-71,-35,-62,-75,-70,2,17,19,156,55,-70.0,-80.0,-80,-83,-86,-84,-86.0,-85.0,-82.0,-88.0,-82.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,-88.0,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1719,-64,-66,-45,-52,-81,-77,2,17,20,156,55,-68.0,-71.0,-83,-79,-86,-81,-87.0,-85.0,-82.0,-88.0,-77.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,-88.0,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1720,-64,-66,-45,-52,-81,-77,2,17,21,156,55,-68.0,-71.0,-83,-79,-86,-81,-87.0,-85.0,-82.0,-88.0,-77.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1721,-64,-66,-45,-52,-81,-77,2,17,22,156,55,-68.0,-71.0,-83,-79,-86,-81,-87.0,-85.0,-82.0,-88.0,-77.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1722,-64,-66,-45,-52,-81,-77,2,17,23,156,55,-68.0,-71.0,-83,-79,-86,-81,-87.0,-85.0,-82.0,-88.0,-77.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1723,-63,-73,-33,-62,-75,-70,2,17,24,156,55,-75.0,-71.0,-83,-79,-86,-86,-87.0,-85.0,-82.0,-88.0,-83.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1724,-63,-73,-33,-62,-75,-70,2,17,25,156,55,-75.0,-71.0,-83,-79,-86,-86,-87.0,-85.0,-82.0,-88.0,-83.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1725,-63,-73,-33,-62,-75,-70,2,17,26,156,55,-75.0,-71.0,-83,-79,-86,-86,-87.0,-85.0,-82.0,-88.0,-83.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1726,-63,-73,-33,-62,-75,-70,2,17,27,156,55,-75.0,-71.0,-83,-79,-86,-86,-87.0,-85.0,-82.0,-88.0,-83.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1727,-63,-73,-33,-62,-75,-70,2,17,28,156,55,-75.0,-71.0,-83,-79,-86,-86,-87.0,-85.0,-82.0,-88.0,-83.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1728,-63,-73,-33,-62,-75,-70,2,17,29,156,55,-75.0,-71.0,-83,-79,-86,-86,-87.0,-85.0,-82.0,-88.0,-83.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1729,-63,-73,-33,-62,-75,-70,2,17,30,156,55,-75.0,-71.0,-83,-79,-86,-86,-87.0,-85.0,-82.0,-88.0,-83.0,-84.0,,,,-86.0,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1730,-63,-73,-33,-62,-75,-70,2,17,31,156,55,-75.0,-71.0,-83,-79,-86,-86,-87.0,-85.0,-82.0,-88.0,-83.0,-84.0,,,,,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1731,-63,-73,-33,-62,-75,-70,2,17,32,156,55,-75.0,-71.0,-83,-79,-86,-86,-87.0,-85.0,-82.0,-88.0,-83.0,-84.0,,,,,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1732,-63,-73,-33,-62,-75,-70,2,17,33,156,55,-75.0,-71.0,-83,-79,-86,-86,-87.0,-85.0,-82.0,-88.0,-83.0,-84.0,,,,,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1733,-63,-73,-33,-62,-75,-70,2,17,34,156,55,-75.0,-71.0,-83,-79,-86,-86,-87.0,-85.0,-82.0,-88.0,-83.0,-84.0,,,,,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1734,-63,-73,-33,-62,-75,-70,2,17,35,156,55,-75.0,-71.0,-83,-79,-86,-86,-87.0,-85.0,-82.0,-88.0,-83.0,-84.0,,,,,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1735,-63,-73,-33,-62,-75,-70,2,17,36,156,55,-75.0,-71.0,-83,-79,-86,-86,-87.0,-85.0,-82.0,-88.0,-83.0,-84.0,,,,,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1736,-67,-68,-37,-62,-79,-71,2,17,37,156,55,-70.0,-71.0,-83,-83,-86,-86,-87.0,,-86.0,-88.0,-78.0,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1737,-67,-68,-37,-62,-79,-71,2,17,38,156,55,-70.0,-71.0,-83,-83,-86,-86,-87.0,,-86.0,-88.0,-78.0,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1738,-67,-68,-37,-62,-79,-71,2,17,39,156,55,-70.0,-71.0,-83,-83,-86,-86,-87.0,,-86.0,-88.0,-78.0,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1739,-67,-68,-37,-62,-79,-71,2,17,40,156,55,-70.0,-71.0,-83,-83,-86,-86,-87.0,,-86.0,-88.0,-78.0,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1740,-67,-68,-37,-62,-79,-71,2,17,41,156,55,-70.0,-71.0,-83,-83,-86,-86,-87.0,,-86.0,-88.0,-78.0,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1741,-67,-68,-37,-62,-79,-71,2,17,42,156,55,-70.0,-71.0,-83,-83,-86,-86,-87.0,,-86.0,-88.0,-78.0,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,
1742,-68,-68,-33,-67,-76,-70,2,17,43,156,55,-73.0,-74.0,-83,-82,-86,-86,-83.0,,-86.0,-88.0,-78.0,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.0,-86.0,,,,,,,,,,,,,,,,,,
1743,-68,-68,-33,-67,-76,-70,2,17,44,156,55,-73.0,-74.0,-83,-82,-86,-86,-83.0,,-86.0,-88.0,-78.0,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.0,-86.0,,,,,,,,,,,,,,,,,,
1744,-68,-68,-36,-64,-81,-72,2,17,45,156,55,-69.0,-81.0,-81,-82,-85,-84,-83.0,,-86.0,,-78.0,-88.0,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,-88.0,-86.0,,,,,,,,,,,,,,,,,,
1745,-68,-68,-36,-64,-81,-72,2,17,46,156,55,-69.0,-81.0,-81,-82,-85,-84,-83.0,,-86.0,,-78.0,-88.0,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,-88.0,-86.0,,,,,,,,,,,,,,,,,,
1746,-68,-68,-36,-64,-81,-72,2,17,47,156,55,-69.0,-81.0,-81,-82,-85,-84,-83.0,,-86.0,,-78.0,-88.0,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,-88.0,-86.0,,,,,,,,,,,,,,,,,,
1747,-68,-68,-36,-64,-81,-72,2,17,48,156,55,-69.0,-81.0,-81,-82,-85,-84,-83.0,,-86.0,,-78.0,-88.0,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,-88.0,-86.0,,,,,,,,,,,,,,,,,,
1748,-68,-68,-36,-64,-81,-72,2,17,49,156,55,-69.0,-81.0,-81,-82,-85,-84,-83.0,,-86.0,,-78.0,-88.0,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,-88.0,-86.0,,,,,,,,,,,,,,,,,,
1749,-68,-68,-36,-64,-81,-72,2,17,50,156,55,-69.0,-81.0,-81,-82,-85,-84,-83.0,,-86.0,,-78.0,-88.0,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,-88.0,-86.0,,,,,,,,,,,,,,,,,,
1750,-65,-65,-46,-57,-77,-78,2,18,1,260,55,-74.0,-73.0,-80,-75,-77,-74,-83.0,,-86.0,,-70.0,-79.0,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,-82.0,,,,,,,,,,,,,,,,,,,
1751,-65,-65,-46,-57,-77,-78,2,18,2,260,55,-74.0,-73.0,-80,-75,-77,-74,-83.0,,-86.0,,-70.0,-79.0,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,-82.0,,,,,,,,,,,,,,,,,,,
1752,-65,-65,-46,-57,-77,-78,2,18,3,260,55,-74.0,-73.0,-80,-75,-77,-74,-83.0,,-86.0,,-70.0,-79.0,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,-82.0,,,,,,,,,,,,,,,,,,,
1753,-65,-65,-46,-57,-77,-78,2,18,4,260,55,-74.0,-73.0,-80,-75,-77,-74,-83.0,,-86.0,,-70.0,-79.0,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,-82.0,,,,,,,,,,,,,,,,,,,
1754,-65,-65,-46,-57,-77,-78,2,18,5,260,55,-74.0,-73.0,-80,-75,-77,-74,-83.0,,-86.0,,-70.0,-79.0,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,-82.0,,,,,,,,,,,,,,,,,,,
1755,-65,-65,-46,-57,-77,-78,2,18,6,260,55,-74.0,-73.0,-80,-75,-77,-74,-83.0,,-86.0,,-70.0,-79.0,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,-82.0,,,,,,,,,,,,,,,,,,,
1756,-65,-65,-46,-57,-77,-78,2,18,7,260,55,-74.0,-73.0,-80,-75,-77,-74,-83.0,,-86.0,,-70.0,-79.0,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,-82.0,,,,,,,,,,,,,,,,,,,
1757,-65,-65,-46,-57,-77,-78,2,18,8,260,55,-74.0,-73.0,-80,-75,-77,-74,-83.0,,-86.0,,-70.0,-79.0,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,-82.0,,,,,,,,,,,,,,,,,,,
1758,-65,-65,-46,-57,-77,-78,2,18,9,260,55,-74.0,-73.0,-80,-75,-77,-74,-83.0,,-86.0,,-70.0,-79.0,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,-82.0,,,,,,,,,,,,,,,,,,,
1759,-65,-65,-46,-57,-77,-78,2,18,10,260,55,-74.0,-73.0,-80,-75,-77,-74,-83.0,,-86.0,,-70.0,-79.0,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,-82.0,,,,,,,,,,,,,,,,,,,
1760,-65,-65,-46,-57,-77,-78,2,18,11,260,55,-74.0,-73.0,-80,-75,-77,-74,-83.0,,-86.0,,-70.0,-79.0,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,-82.0,,,,,,,,,,,,,,,,,,,
1761,-65,-65,-46,-57,-77,-78,2,18,12,260,55,-74.0,-73.0,-80,-75,-77,-74,-83.0,,-86.0,,-70.0,-79.0,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,-82.0,,,,,,,,,,,,,,,,,,,
1762,-65,-60,-46,-46,-83,-67,2,18,13,260,55,-74.0,-69.0,-76,-70,-72,-65,-80.0,,-86.0,,-70.0,-79.0,,,-85.0,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,,,,,,,,,,,,,,,,,
1763,-65,-60,-46,-46,-83,-67,2,18,14,260,55,-74.0,-69.0,-76,-70,-72,-65,-80.0,,-86.0,,-70.0,-79.0,,,-85.0,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,,,,,,,,,,,,,,,,,
1764,-61,-65,-54,-56,-75,-73,2,18,15,260,55,-77.0,-68.0,-76,-70,-72,-71,-80.0,,-86.0,,-70.0,-79.0,,,-85.0,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,,,,,,,,,,,,,,,,,
1765,-61,-65,-54,-56,-75,-73,2,18,16,260,55,-77.0,-68.0,-76,-70,-72,-71,-80.0,,-86.0,,-70.0,-79.0,,,-85.0,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,,,,,,,,,,,,,,,,,
1766,-68,-59,-37,-47,-76,-67,2,18,17,260,55,-77.0,-68.0,-76,-69,-71,-65,-80.0,,,,-70.0,-77.0,,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.0,,,,,,,,,,,,,,,,,,,
1767,-68,-59,-37,-47,-76,-67,2,18,18,260,55,-77.0,-68.0,-76,-69,-71,-65,-80.0,,,,-70.0,-77.0,,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.0,,,,,,,,,,,,,,,,,,,
1768,-68,-59,-37,-47,-76,-67,2,18,19,260,55,-77.0,-68.0,-76,-69,-71,-65,-80.0,,,,-70.0,-77.0,,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.0,,,,,,,,,,,,,,,,,,,
1769,-68,-59,-37,-47,-76,-67,2,18,20,260,55,-77.0,-68.0,-76,-69,-71,-65,-80.0,,,,-70.0,-77.0,,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.0,,,,,,,,,,,,,,,,,,,
1770,-68,-64,-37,-57,-76,-77,2,18,21,260,55,-75.0,-68.0,-76,-69,-71,-71,-80.0,,,,-71.0,-79.0,,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.0,,,,,,,,,,,,,,,,,,,
1771,-68,-64,-37,-57,-76,-77,2,18,22,260,55,-75.0,-68.0,-76,-69,-71,-71,-80.0,,,,-71.0,-79.0,,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.0,,,,,,,,,,,,,,,,,,,
1772,-62,-59,-38,-48,-74,-67,2,18,23,260,55,-64.0,-60.0,-74,-70,-71,-65,-86.0,,,,-63.0,-80.0,,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,-73.0,-80.0,,,,,,,,,,,,,,,,,,,
1773,-62,-59,-38,-48,-74,-67,2,18,24,260,55,-64.0,-60.0,-74,-70,-71,-65,-86.0,,,,-63.0,-80.0,,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,-73.0,-80.0,,,,,,,,,,,,,,,,,,,
1774,-66,-64,-46,-58,-76,-77,2,18,25,260,55,-76.0,-68.0,-80,-73,-75,-71,-86.0,,,,-63.0,-82.0,,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,-73.0,-80.0,,,,,,,,,,,,,,,,,,,
1775,-66,-64,-46,-58,-76,-77,2,18,26,260,55,-76.0,-68.0,-80,-73,-75,-71,-86.0,,,,-63.0,-82.0,,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,-73.0,-80.0,,,,,,,,,,,,,,,,,,,
